"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu17014",259,2,1,1,8.61e-270,0,108,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu17062",192,1,0,0,7.38e-18,0,2,-1.360748972,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1709",1266,2,340,545,5.31e-97,0,3,-0.533578375,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu17093",335,3,142,224,3.07e-97,0.333,3,0.412310563,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu171",1265,1,0,0,4.1e-229,0,69,-0.577350269,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
"Zotu1712",489,2,32,36,1.39e-114,0,23,-0.199501867,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured bacterium",NA
"Zotu1714",490,1,0,0,8.35e-206,0,38,-1.133893419,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
"Zotu1716",1160,5,17.5,27,2.71e-141,0.1,37,2.451451689,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea",NA
"Zotu172",317,3,7,7,2.97e-210,0,45,1.788854382,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1720",1094,3,4,4,3.67e-169,0.333333333,42,1.224744871,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu17209",287,4,104,130,3.76e-114,0,23,1.695765871,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1723",417,2,88,168,5.8e-38,0,17,-0.597614305,0,"Chloroflexi","JG30-KF-CM66","metagenome",NA,NA,NA
"Zotu173",22,1,0,0,6.67e-28,0,20,-1.224744871,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","Nordella oligomobilis"
"Zotu1732",418,2,72,113,6.04e-99,0,3,-0.533578375,0,"Chloroflexi","OLB14",NA,NA,NA,NA
"Zotu1736",1392,3,7,7,2.97e-210,0,46,1.788854382,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"Zotu17388",875,5,1985,16129,2.09e-23,0.1,9,2.692582404,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1739",638,1,0,0,0,0,139,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
"Zotu174",97,2,4,4,1.99e-169,0,42,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu17409",1198,1,0,0,0,0,151,0,0,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"Zotu17449",1254,3,1136,6134,5.96e-19,0.333333333,1,0.370210531,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
"Zotu17470",1121,1,0,0,9.45e-22,0,15,-1.193242693,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu175",817,1,0,0,0,0,118,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"Zotu1752",823,1,0,0,2.53e-195,0,36,-1.069044968,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
"Zotu1755",883,1,0,0,0,0,138,0,0,"Planctomycetes","OM190",NA,NA,NA,NA
"Zotu1756",439,4,66.33312325,1234,3.51e-13,0.833,11,0.158735158,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu1757",527,2,0,0,1.61e-141,1,37,-0.196116135,0,"Bacteroidetes","Ignavibacteria","SJA-28","uncultured bacterium PHOS-HC15",NA,NA
"Zotu1762",33,2,0,0,2.97e-200,1,83,0,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","bacterium Ellin346"
"Zotu17726",282,3,569,1701,2.79e-13,0.333,2,0.395056153,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu17733",1141,1,0,0,1.83e-17,0,1,-1.357438615,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu1775",994,1,0,0,0,0,109,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","A21b","uncultured delta proteobacterium",NA
"Zotu17751",235,4,1973,13368,2.24e-14,0.5,19,1.540492465,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu17775",74,2,102,120,2.52e-126,0,4,-0.34299717,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu1779",1157,3,284,1196,1.42e-23,0.666666667,7,0.113915297,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
"Zotu178",1290,6,14.31818182,37,0.291619641,0.333333333,5,1.611676891,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Blastocatella","uncultured Terriglobus sp."
"Zotu1780",577,1,0,0,7.5e-97,0,3,-1.479467313,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Polyangiaceae bacterium"
"Zotu17806",228,1,0,0,1.93e-216,0,39,-1.58113883,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu1781",268,2,0,0,1.34e-11,1,0,-0.555662383,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"Zotu17865",195,2,0,0,2.97e-200,1,82,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1787",72,4,6723,55969,5.45e-25,0.167,7,0.943869605,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"Zotu17870",245,3,2,2,8.39e-184,0.333,73,1.414213562,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","bacterium S1(2012)"
"Zotu1789",375,3,21247.47115,177341,3.15e-23,0,14,0.50390326,0,"Patescibacteria","Parcubacteria","Candidatus Doudnabacteria",NA,NA,NA
"Zotu1792",755,1,0,0,0,0,125,0,0,"Acidobacteria","Subgroup 25","uncultured soil bacterium",NA,NA,NA
"Zotu1793",378,3,2825,25860,1.39e-25,0.333,7,0.113915297,0,NA,NA,NA,NA,NA,NA
"Zotu1794",550,2,0,0,5.82e-21,1,15,-0.441941738,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"Zotu1795",633,2,14160.67115,95044,1.5e-24,0,14,-0.391924758,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu1798",687,2,0,0,2.68e-15,1,16,-0.34554737,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu18",330,3,5,10,1.76e-83,0.333,67,-0.127000127,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1800",166,2,7923.185854,104922,1.35e-23,0,9,-0.371390676,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","Luedemannella sp. 119-1-07"
"Zotu18001",75,1,0,0,0,0,150,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu18074",1316,4,3389,10439,3e-25,0.166666667,18,0.858395075,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu1809",1320,3,65,91,4.65e-06,0,5,-0.015496893,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu181",111,1,0,0,5.41e-14,0,2,-1.360748972,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"Zotu1811",749,2,569,1480,7.81e-17,0,0,-0.555662383,0,"Acidobacteria","Subgroup 17","uncultured bacterium 293",NA,NA,NA
"Zotu1813",1325,2,2,2,1.04e-242,0,58,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured Blastocatella sp."
"Zotu1818",900,2,569,1356,1.54e-12,0,16,-0.34554737,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured Pietermaritzburg bacterium Y14-6"
"Zotu182",794,3,642.1833333,4499,1.5e-20,0.667,1,0.370210531,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu1826",851,4,8,8,3.29e-165,0.167,43,2,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
"Zotu183",802,1,0,0,0,0,120,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"Zotu1830",642,2,36,42,3.9e-127,0,4,-0.34299717,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu1831",559,2,30,30,3.61e-159,0,28,-0.208514414,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"Zotu1836",402,2,0,0,0.096605605,1,5,-0.557888155,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured Clostridiales bacterium"
"Zotu1837",10,2,0,0,1.28e-165,1,31,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu184",589,1,0,0,0,0,157,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu1841",713,1,0,0,1.22e-114,0,23,-1.147135737,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu18429",212,4,68.58333333,763,4.78e-16,0.5,21,0.848874688,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1846",57,2,0,0,4.66e-16,1,19,-0.433263506,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"Zotu1847",416,3,15.5,35,1.89e-78,0.667,6,0.46736499,0,"Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
"Zotu18492",1065,1,0,0,4.56e-140,0,47,-1.290994449,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu185",611,3,13197.16157,48834,1.84e-11,0,0,-0.555662383,0.444444444,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu1858",567,2,6,12,4.3e-25,0,7,-0.71603901,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
"Zotu186",1222,2,36,41,1.68e-126,0,4,-0.34299717,0,"Acidobacteria","Acidobacteriia","Subgroup 13","uncultured Solibacterales bacterium",NA,NA
"Zotu1862",879,4,11774.68507,74652,9.9e-28,0.167,20,1.837117307,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1864",1191,1,0,0,0,0,154,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"Zotu1869",498,1,0,0,1.36e-166,0,31,-1.290994449,0,"Chloroflexi",NA,NA,NA,NA,NA
"Zotu18709",1165,3,284,1196,1.42e-23,0.666666667,7,0.113915297,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"Zotu18742",1136,4,18885.33782,137491,7.43e-24,0,14,1.399731277,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea"
"Zotu1876",509,2,20,20,6.08e-172,0,32,0,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","unidentified marine bacterioplankton"
"Zotu1877",886,2,0.5,1,2.97e-200,0,76,0,0,"Planctomycetes","OM190",NA,NA,NA,NA
"Zotu188",854,4,7277,52269,5e-14,0.167,12,1.470429244,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1880",1061,1,0,0,0,0,177,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu1881",534,4,567,6982,1.56e-14,0.667,12,1.470429244,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
"Zotu1888",380,1,0,0,2.73e-229,0,54,-1.224744871,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu18898",1331,2,1136,8622,6.32e-27,0,7,-0.71603901,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured Acidobacteriales bacterium"
"Zotu18918",367,1,0,0,8.61e-270,0,93,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1899",1357,1,0,0,1.9e-12,0,16,-1.425382902,0,"Acidobacteria","Blastocatellia (Subgroup 4)",NA,NA,NA,NA
"Zotu19",152,1,0,0,8.61e-270,0,95,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu190",473,3,176.5,269,4.63e-125,0,22,0.775388286,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu1902",878,3,142,248,2.07e-95,0.333,3,0.412310563,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1905",839,2,0,0,8.24e-180,1,48,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu19051",938,3,2825,15320,5.96e-19,0.333,1,0.370210531,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu1906",698,1,0,0,0,0,154,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
"Zotu191",714,4,19.33333333,60,8.06e-75,0.833,6,1.460515595,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu1912",462,1,0,0,1.77e-15,0,0,-1.356469935,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu1914",169,2,12,12,1.75e-170,0,35,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured Catellatospora sp."
"Zotu19157",1116,1,0,0,8.61e-270,0,107,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu1916",492,2,0,0,8.71e-96,1,3,-0.533578375,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
"Zotu19210",947,3,569,1497,4.77e-12,0.333,19,0.553614479,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu19241",1069,2,0,0,6.8e-15,1,11,-1.071462317,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu1926",229,4,0,0,3.28e-24,1,18,0.858395075,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu19269",211,3,252,325,2.56e-77,0.333,6,0.46736499,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1928",587,2,0,0,1.01e-108,1,66,-0.866025404,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu19285",584,1,0,0,7.41e-96,0,10,-1.420759991,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
"Zotu19298",31,1,0,0,8.61e-270,0,89,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu193",1134,1,0,0,0,0,165,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu1930",1273,1,0,0,8.61e-270,0,103,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
"Zotu19315",1129,2,0,0,2.97e-200,1,81,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu1932",1045,2,0,0,2.97e-200,1,85,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","UTBCD1",NA
"Zotu1935",389,2,2264,21870,6.62e-14,0,8,-0.218543346,0,NA,NA,NA,NA,NA,NA
"Zotu1936",619,2,0,0,7.17e-184,1,86,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu1938",973,1,0,0,6.44e-243,0,65,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured Thiobacter sp."
"Zotu1941",1138,1,0,0,1.64e-115,0,23,-1.147135737,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea"
"Zotu1945",413,1,0,0,0,0,127,0,0,"Chloroflexi","Dehalococcoidia","S085","uncultured soil bacterium",NA,NA
"Zotu1948",1349,3,566,4230,1.56e-15,0.333333333,21,0.060633906,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu19482",1317,1,0,0,1.9e-141,0,68,-1.372812946,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Aridibacter",NA
"Zotu1951",955,4,982,1679,7.82e-96,0.167,3,1.3581995,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu1952",536,3,284,5885,2.28e-14,0.667,11,-0.456363579,0,"Proteobacteria","Deltaproteobacteria","MBNT15",NA,NA,NA
"Zotu19586",1122,3,15,15,3.23e-166,0,31,1.290994449,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu196",449,4,256.9289645,3126,5.31e-10,0.5,13,0.180783587,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
"Zotu1960",1015,2,0,0,2.97e-200,1,84,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu1965",807,1,0,0,3.66e-24,0,9,-1.392715036,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1968",733,2,1139.625396,3848,1.2e-10,0,13,-0.873787338,0,"Acidobacteria","Subgroup 6","unidentified",NA,NA,NA
"Zotu1969",421,2,0,0,1.86e-17,1,26,-0.832050294,0,"Chloroflexi","Anaerolineae","uncultured Bellilinea sp.",NA,NA,NA
"Zotu1970",400,4,19.33333333,60,8.06e-75,0.833,6,1.460515595,0,"Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"Zotu1973",844,1,0,0,5.88e-30,0,20,-1.224744871,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Ambiguous_taxa",NA
"Zotu19750",1376,2,0,0,2.97e-200,1,84,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillaceae bacterium"
"Zotu1977",668,3,569,7416,2.32e-20,0.333,15,0.309359217,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516",NA
"Zotu19785",850,1,0,0,3.67e-195,0,36,-1.069044968,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu198",1237,1,0,0,2.64e-27,0,14,-1.287752775,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
"Zotu1984",740,2,0,0,3.2e-169,1,42,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu199",1252,2,0,0,2.37e-19,1,1,-0.493614042,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
"Zotu1990",675,2,1136,2822,8.03e-14,0,16,-0.34554737,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu19906",324,3,569,9078,2.3e-14,0.333,2,0.395056153,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1992",523,1,0,0,0,0,184,0,0,NA,NA,NA,NA,NA,NA
"Zotu19923",262,2,11091.18557,104534,5.13e-19,0,15,-0.441941738,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"Zotu19924",1378,1,0,0,0,0,140,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu1994",1396,2,1701,10392,3.36e-25,0,14,-0.391924758,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"Zotu19986",1142,2,0,0,3.43e-125,1,22,-0.22153951,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu200",871,1,0,0,8.61e-270,0,90,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2007",332,2,0,0,2.97e-200,1,83,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu201",1104,5,1716.118734,7762,2.09e-10,0.1,13,0.70806905,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2012",718,2,2264,17236,1.55e-25,0,7,-0.71603901,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu20151",88,3,6,6,1.23e-139,0.333,47,0.774596669,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2016",739,2,29241,167118,1.08e-19,0,15,-0.441941738,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2018",270,1,0,0,0,0,175,0,0,"Firmicutes","Bacilli","Bacillales",NA,NA,NA
"Zotu2024",59,2,8,8,4.67e-216,0,39,0.632455532,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","uncultured Hyphomicrobiaceae bacterium"
"Zotu20297",1078,1,0,0,8.61e-270,0,96,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu20318",329,2,54363.08544,333413,1.9e-13,0,11,-1.686561054,0.5,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu2035",1210,3,284,5885,2.28e-14,0.666666667,11,-0.456363579,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"Zotu2037",707,2,0,0,9.48e-11,1,13,-0.873787338,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"Zotu20418",806,1,0,0,0,0,119,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu20419",314,2,1,1,8.61e-270,0,101,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu20481",1386,1,0,0,6.44e-243,0,62,-1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2053",1341,1,0,0,2.85e-99,0,10,-1.420759991,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"Zotu20605",797,3,1136,2736,2.83e-14,0.333,11,-0.456363579,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2065",680,2,1701,12930,3.13e-26,0,7,-0.71603901,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu20665",1377,1,0,0,0,0,185,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
"Zotu2070",537,3,284,4376,3.79e-15,0.667,8,0.846855465,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"Zotu20718",1007,1,0,0,9.86e-22,0,15,-1.193242693,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu20723",1108,2,0,0,1.37e-26,1,9,-0.371390676,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas sp. M1-33108"
"Zotu20724",234,1,0,0,3.3e-216,0,56,-0.75,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"Zotu20778",232,1,0,0,2.15e-125,0,22,-1.218467306,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus ginsengisoli"
"Zotu20787",71,2,0,0,7.17e-184,1,86,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"Zotu2083",1167,2,72,113,9.96e-98,0,3,-0.533578375,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
"Zotu2089",129,1,0,0,0,0,188,0,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Armatimonadetes bacterium 55-13",NA
"Zotu209",501,5,3396.6,11282,1.05e-15,0.2,21,1.637115469,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium",NA,NA
"Zotu2092",555,1,0,0,3.97e-171,0,35,-1.5,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"Zotu2094",138,1,0,0,0,0,169,0,0,"Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA,NA
"Zotu2097",959,1,0,0,0,0,123,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
"Zotu2100",853,1,0,0,1.26e-21,0,1,-1.357438615,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2109",1358,2,0,0,7.17e-184,1,80,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","Acidobacteria bacterium Ac_16_C4"
