"Name","ID","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
"Zotu19296",1137,2,0,0,5.93e-164,1,197,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"Zotu1930",2657,2,6,6,5.76e-156,0,52,0.229415734,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
"Zotu1933",1091,4,1,3,2.81e-94,0.5,44,0.172345497,0,"Bacteroidetes","Ignavibacteria","SJA-28","uncultured bacterium PHOS-HC15",NA,NA
"Zotu1934",1894,1,0,0,9.45e-222,0,271,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"Zotu1935",658,5,131.4166667,362,4.34e-100,0,24,1.170598459,0,NA,NA,NA,NA,NA,NA
"Zotu1936",1346,19,436,2012,1.8e-36,0.234,6,3.474186552,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu19368",2344,5,0.25,1,1.16e-92,0.9,81,0.707106781,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu1937",2156,2,0,0,3.85e-157,1,196,0,0,"Bacteroidetes","Bacteroidia","Cytophagales",NA,NA,NA
"Zotu1940",1634,1,0,0,9.45e-222,0,356,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured candidate division OS-K bacterium",NA,NA
"Zotu1942",2401,2,0,0,6.91e-61,1,22,-0.722253788,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured Alistipes sp.",NA
"Zotu1946",1650,1,0,0,3.02e-40,0,0,-1.246275501,0,"Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",NA
"Zotu1947",850,6,32.2,152,1.33e-92,0,33,1.373605639,0,"Chloroflexi","JG30-KF-CM66","uncultured Armatimonadetes bacterium",NA,NA,NA
"Zotu195",2306,1,0,0,7.49e-193,0,229,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga",NA
"Zotu1950",2055,5,0,0,1.51e-87,1,68,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu1952",1158,9,6.5,61,8.37e-28,0.806,83,0,0,"Proteobacteria","Deltaproteobacteria","MBNT15",NA,NA,NA
"Zotu19532",281,1,0,0,9.45e-222,0,389,0,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu19539",2005,2,0,0,5.93e-164,1,177,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"Zotu19547",755,1,0,0,9.45e-222,0,258,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","Clostridium sp. TB14"
"Zotu19557",2224,2,0,0,3.85e-157,1,191,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"Zotu1957",2314,2,0,0,4.56e-153,1,62,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"Zotu1958",280,3,0,0,1.53e-75,1,56,-0.583819382,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Zotu19586",2322,2,0.25,1,5.17e-61,0,29,-0.856673321,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
"Zotu1960",2078,2,6.75,212,1.27e-16,0,8,-0.829117031,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"Zotu19604",1180,15,7.4,294,0.264154552,0.914,34,1.012892572,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu1962",1037,2,0,0,5.93e-164,1,199,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
"Zotu1963",1990,2,15,16,7.69e-150,0,27,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu19640",151,1,0,0,4.22e-60,0,23,-1.206876558,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu19651",1618,2,0.2,1,1.91e-75,0,56,-1.03495254,0,"Acidobacteria","Subgroup 6","uncultured beta proteobacterium",NA,NA,NA
"Zotu19666",2752,3,0,0,6.06e-114,1,105,-1.224744871,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu19674",1187,11,948.2,2112217,7.09e-35,0,78,2.248329331,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu197",471,1,0,0,1.92e-118,0,12,-1.315071011,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1972",1411,2,0,0,2.21e-143,1,145,-1,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu19744",2792,11,0.375,3,3.47e-25,0.945454545,39,0.577350269,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu1975",1899,1,0,0,9.45e-222,0,250,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu19753",1320,11,183.5119048,2880,6.99e-44,0.273,2,2.32884801,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","metagenome"
"Zotu1976",879,1,0,0,9.13e-182,0,117,-1,0,"Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured bacterium",NA
"Zotu19769",1294,13,20.57142857,179,4.69e-23,0.756,7,1.530052362,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
"Zotu1977",1454,1,0,0,7.49e-193,0,215,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516",NA
"Zotu19780",1288,5,0.375,3,7.48e-42,0.7,5,0.044433475,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"Zotu19781",2753,2,20,26,1.33e-113,0,14,-0.395032854,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu19782",2670,3,280,2508,1.33e-41,0.333333333,5,-0.577635169,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu19785",1756,4,0,0,3.72e-106,1,87,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu1979",609,10,0,0,4.04e-14,1,8,1.04659035,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","soil bacterium WF55",NA,NA
"Zotu19792",1297,2,0,0,5.93e-164,1,169,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
"Zotu1982",2533,3,41.125,1115,1.28e-47,0,2,-0.415721568,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"Zotu19840",829,1,0,0,5.05e-21,0,8,-1.063580453,0,"Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Sporomusa","Sporomusa aerivorans"
"Zotu1985",1270,1,0,0,9.45e-222,0,320,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"Zotu1987",2659,1,0,0,7.49e-193,0,217,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","Acidobacteria bacterium LWQ13",NA
"Zotu19895",1289,1,0,0,9.45e-222,0,313,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"Zotu19906",504,6,0,0,5.29e-72,1,59,0.288675135,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu1991",860,2,0.333333333,1,1.35e-18,0,8,-0.829117031,0,"Chloroflexi","TK10","uncultured beta proteobacterium",NA,NA,NA
"Zotu1992",1068,4,6,8,1.52e-134,0.333,146,1.788854382,0,NA,NA,NA,NA,NA,NA
"Zotu19935",1184,5,0,0,1.51e-87,1,69,0,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu1996",1583,5,23.85714286,306,2.39e-67,0,72,0.08441582,0,"Acidobacteria","Subgroup 6","uncultured bacterium DA023",NA,NA,NA
"Zotu1997",1730,2,0,0,2.19e-118,1,12,-0.563601862,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WY108",NA
"Zotu19973",2751,2,7,10,9.17e-140,0,48,-0.215665546,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu1998",2518,2,0,0,5.93e-164,1,176,0,0,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"Zotu200",1772,1,0,0,9.45e-222,0,246,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu20021",699,12,37.75,932,1.67e-10,0.379,1,0.873911319,0,"Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"Zotu201",2288,3,0,0,2.31e-44,1,5,-0.577635169,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu2010",475,5,402.3333333,288394,2.58e-36,0,0,0.761940946,0,"Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium",NA
"Zotu20128",2266,5,52,304,3.69e-58,0.6,23,0.298474848,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu20151",163,2,0,0,5.93e-164,1,181,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu20183",2172,1,0,0,9.45e-222,0,417,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","uncultured soil bacterium"
"Zotu2019",1518,1,0,0,9.45e-222,0,394,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"Zotu202",170,2,0.142857143,1,6.41e-53,0,3,-0.843371227,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"Zotu2020",214,3,5.833333333,27,1.96e-120,0,94,0.101534617,0,"Actinobacteria","MB-A2-108","metagenome",NA,NA,NA
"Zotu20208",1841,5,0,0,1.51e-87,1,65,0,0,"Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured Planctomycetales bacterium",NA
"Zotu2022",2378,1,0,0,7.49e-193,0,234,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Haliscomenobacter sp."
"Zotu20254",2255,3,0,0,3.83e-130,1,126,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter swuensis"
"Zotu2029",1329,5,262.5411359,14388,3.86e-15,0,8,-0.125726763,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu203",793,2,18,33,6.01e-139,0,19,-0.088045091,0,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella",NA
"Zotu2030",2031,1,0,0,3.06e-140,0,48,-1.186160505,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"Zotu2033",1702,1,0,0,9.45e-222,0,248,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2035",2590,3,29.5,59,1.6e-138,0,19,0.792405816,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"Zotu2036",2780,1,0,0,9.45e-222,0,361,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2037",1540,1,0,0,9.45e-222,0,405,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"Zotu20391",2104,2,0,0,5.93e-164,1,179,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu20419",501,4,111,159,8.1e-113,0.167,14,0.846498972,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"Zotu20460",397,10,0,0,9.45e-30,1,38,0,0,"Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"Zotu2047",881,2,0,0,5.93e-164,1,203,0,0,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured Litorilinea sp.",NA
"Zotu2049",288,8,35.28571429,459,6.03e-60,0.214285714,29,0.962110037,0,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"Zotu2050",2160,1,0,0,9.45e-222,0,421,0,0,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",NA
"Zotu20512",842,7,90.35714286,287,1.13e-100,0,28,2.279898563,0,"Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Pelosinus",NA
"Zotu20538",1542,1,0,0,4.89e-112,0,14,-1.015798766,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
"Zotu2056",2519,2,0,0,7.49e-118,1,15,-0.520755644,0,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"Zotu20577",2750,3,15.5,105,2.12e-75,0.666666667,56,-0.583819382,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
"Zotu2059",2467,6,25.86666667,113,3.33e-86,0.333333333,16,1.188177052,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","Aquicella sp. LY80"
"Zotu20639",799,3,0.333333333,1,3.24e-134,0.667,123,0.5,0,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Zotu2065",1462,3,0.166666667,1,1.43e-45,0.666666667,2,-0.415721568,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"Zotu20690",2341,3,259,7633,2.91e-53,0,3,-0.449797988,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
"Zotu20693",2197,1,0,0,9.45e-222,0,406,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",NA
"Zotu20699",1292,1,0,0,9.45e-222,0,311,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
"Zotu2070",1160,1,0,0,2.67e-142,0,37,-0.88640526,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"Zotu20702",2755,1,0,0,9.45e-222,0,443,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
"Zotu20705",1303,2,10.5,45,4.6e-103,0,25,-0.603022689,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2071",2050,1,0,0,9.45e-222,0,443,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Derxia sp.",NA
"Zotu20726",1529,3,0,0,3.83e-130,1,119,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae",NA,NA
"Zotu2075",1957,6,0,0,2.4e-72,1,58,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2080",1453,2,0,0,1.32e-100,1,24,-0.520265982,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516",NA
"Zotu20816",17,1,0,0,9.45e-222,0,425,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"Zotu2084",2225,1,0,0,9.45e-222,0,396,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","uncultured prokaryote"
"Zotu20850",2729,2,2,2,1.48e-181,0,114,1,0,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"Zotu2086",2142,4,0,0,2.22e-35,1,0,0.259886834,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Sorangium cellulosum"
"Zotu2088",2217,8,58.08333333,304,3.72e-89,0,21,2.032815104,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"Zotu209",997,1,0,0,9.45e-222,0,273,0,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium",NA,NA
"Zotu2092",1227,1,0,0,9.45e-222,0,337,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"Zotu2093",1024,3,11,12,2.53e-126,0.333,41,0.436051425,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","unidentified marine bacterioplankton"
"Zotu2098",2733,8,0,0,1.42e-36,1,6,0.341723267,0,"Acidobacteria","Blastocatellia (Subgroup 4)","DS-100","Ambiguous_taxa",NA,NA
"Zotu210",2531,6,28.75,77,2.78e-33,0.466666667,50,-0.169759959,0,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella",NA
"Zotu2100",1761,1,0,0,2.83e-53,0,3,-1.236944466,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2102",877,1,0,0,9.45e-222,0,305,0,0,"Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","uncultured soil bacterium"
"Zotu2104",1955,3,9,9,3.44e-154,0,49,1.322875656,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"Zotu2107",930,3,11,48,9.15e-99,0.333,98,-0.523114374,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
"Zotu2109",2725,2,9,9,4.7e-154,0,49,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","Acidobacteria bacterium Ac_16_C4"
"Zotu2112",1478,6,0,0,6.17e-61,1,29,0.355848918,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"Zotu2113",1991,3,0,0,1.76e-127,1,55,0.353553391,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
"Zotu2114",1326,1,0,0,4.26e-150,0,27,-1.10194633,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"Zotu2118",2770,2,0,0,5.93e-164,1,193,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA
"Zotu2119",187,2,0,0,3.85e-157,1,160,0,0,"FBP","uncultured Carnobacterium sp.",NA,NA,NA,NA
"Zotu2124",646,1,0,0,9.45e-222,0,312,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","soil bacterium WF55",NA,NA
"Zotu2127",331,3,20.75,75,1.12e-117,0,15,0.130188911,0,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"Zotu2132",91,4,1,6,9.71e-36,0,78,-0.165521178,0,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",NA
"Zotu2133",1775,15,207.8571429,3482,0.193377479,0.428571429,34,1.012892572,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"Zotu2136",410,1,0,0,1.75e-152,0,139,-1.118033989,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured alpha proteobacterium",NA
"Zotu2139",1272,4,161,114370,5.87e-33,0.5,4,-0.299287328,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Pseudenhygromyxa",NA
"Zotu214",2749,1,0,0,9.45e-222,0,317,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
"Zotu2146",1430,7,5474.083333,1531055,8.63e-49,0,30,0.593890874,0.244897959,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
"Zotu2147",1414,1,0,0,9.45e-222,0,275,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
"Zotu215",795,8,35.28571429,459,6.03e-60,0.214285714,29,0.962110037,0,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Zotu2151",2796,5,0.5,4,4.78e-66,0.6,72,0.08441582,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu2154",2407,6,11,11,1.29e-120,0.266666667,82,2.157277487,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured Alistipes sp.",NA
"Zotu2156",614,1,0,0,9.45e-222,0,336,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu216",465,3,1,3,3.83e-130,0,124,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"Zotu2160",2768,6,7158,8249483,2.17e-30,0.2,4,-0.015480379,0.277777778,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"Zotu2161",414,1,0,0,2.49e-93,0,33,-1.545306344,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Firmicutes bacterium",NA
"Zotu2162",1550,2,0,0,5.93e-164,1,173,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2166",882,2,29,60,9.85e-103,0,28,-0.547175655,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Caldilineaceae bacterium",NA,NA
"Zotu2168",144,3,24,495,2.51e-61,0.333,29,-0.553542761,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"Zotu2169",2490,3,1,3,3.83e-130,0,124,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"Zotu2170",264,10,0,0,9.45e-30,1,38,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Zotu2171",1000,1,0,0,9.45e-222,0,338,0,0,"Chloroflexi","Gitt-GS-136",NA,NA,NA,NA
"Zotu2175",2799,6,5,15,9.64e-57,0,134,0.287183263,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"Zotu2177",1710,4,1623.666667,1455723,3.21e-33,0.166666667,0,0.259886834,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu2178",1607,1,0,0,9.13e-182,0,117,-1,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu2186",242,1,0,0,1.68e-16,0,8,-1.063580453,0,"Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured","uncultured Actinomycetales bacterium"
"Zotu2187",1040,2,0,0,1.11e-36,1,78,-0.855192752,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
"Zotu2190",1539,3,1,3,3.83e-130,0,124,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured organism"
"Zotu2191",2680,3,9,46,1.93e-98,0.666666667,98,-0.523114374,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
"Zotu2193",2798,1,0,0,6.86e-102,0,28,-1.112590499,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"Zotu22",20,6,154,1742,1.66e-98,0,13,1.490993756,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum",NA
"Zotu2202",79,1,0,0,9.45e-222,0,322,0,0,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",NA
"Zotu2203",385,3,0.166666667,1,4.53e-100,0.667,24,0.043355498,0,"Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"Zotu2208",85,1,0,0,9.45e-222,0,303,0,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","uncultured proteobacterium"
"Zotu2210",1898,1,0,0,7.49e-193,0,220,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"Zotu2211",406,3,7,14,1.98e-139,0,48,0.754829412,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"Zotu2212",2767,1,0,0,9.45e-222,0,280,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"Zotu2213",1742,1,0,0,3.55e-54,0,3,-1.236944466,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
"Zotu2214",1837,1,0,0,9.45e-222,0,241,0,0,"Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"Zotu2216",896,2,0,0,3.85e-157,1,155,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
"Zotu2219",1623,6,2.2,15,4.33e-60,0.4,64,-0.277350098,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
"Zotu222",346,8,882.3,390826,1.5e-53,0.071428571,3,1.518068208,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA
"Zotu2222",1728,2,0.125,1,1.35e-66,0,9,-0.648982545,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7244",NA
"Zotu2223",622,2,0,0,6.91e-61,1,22,-0.722253788,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"Zotu2228",349,1,0,0,1.63e-17,0,8,-1.063580453,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"Zotu2229",1908,4,0.75,3,1.07e-33,0.5,0,0.259886834,0,"Rokubacteria","NC10","Rokubacteriales",NA,NA,NA
