"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
167,"Zotu5251",3,795,1775,4.76e-06,0.333333333,5,1.17260394,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
168,"Zotu526",1,0,0,8.59e-07,0,11,-1.147078669,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
169,"Zotu530",1,0,0,1.57e-104,0,28,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
170,"Zotu54",1,0,0,3.93e-71,0,14,-0.577350269,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
171,"Zotu543",5,1434.518592,5882,0.007284482,0.1,1,0.879315573,0.32,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
172,"Zotu5454",1,0,0,2.62e-71,0,13,-1.224744871,0,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella ceti"
173,"Zotu548",1,0,0,5.45e-05,0,10,-0.717958159,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","uncultured Acetobacteraceae bacterium"
174,"Zotu56",4,399.7848082,1402,1.87e-05,0,4,1.542816156,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
175,"Zotu560",2,3,3,3.93e-71,0,13,0.816496581,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
176,"Zotu562",1,0,0,0.010721739,0,2,-1.192187685,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","bacterium MI-8"
177,"Zotu57",6,1688.333333,9259,0.160948518,0.266666667,6,0.67936622,0.444444444,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
178,"Zotu570",1,0,0,0.058071412,0,2,-1.192187685,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
179,"Zotu576",1,0,0,1.57e-104,0,25,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
180,"Zotu582",1,0,0,1.85e-83,0,16,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","Luedemannella sp. 119-1-07"
181,"Zotu59",2,14,14,6.29e-56,0,8,0.229415734,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
182,"Zotu599",2,0,0,0.000277106,1,10,-0.287183263,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
183,"Zotu60",2,483,1734,0.000135379,0,4,-0.356034497,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
184,"Zotu600",2,62.29988541,421,4.53e-06,0,11,-0.229415734,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
185,"Zotu601",3,325,1159,2.66e-05,0,4,0.593390829,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
186,"Zotu628",1,0,0,1.57e-104,0,31,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
187,"Zotu63",1,0,0,8.59e-07,0,11,-1.147078669,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
188,"Zotu631",2,640,1404,9.52e-07,0,5,0,0,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
189,"Zotu634",1,0,0,1.09e-05,0,4,-1.305459824,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
190,"Zotu650",3,0,0,0.003477087,1,12,-0.577350269,0,"Elusimicrobia","Elusimicrobia","MVP-88",NA,NA,NA
191,"Zotu653",1,0,0,1.57e-104,0,26,0,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","EcFYyy-200",NA
192,"Zotu657",4,163,801,0.003597777,0.5,12,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
193,"Zotu66",4,3840.71396,12367,0.019644344,0,1,0.879315573,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. ID15"
194,"Zotu675",3,1683,3588,0.003486404,0.333333333,10,-0.287183263,0.444444444,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
195,"Zotu68",3,3,3,3.93e-71,0,14,1.732050808,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
196,"Zotu7",2,0,0,0.016543815,1,2,-0.701286873,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
197,"Zotu70",1,0,0,4.87e-06,0,4,-1.305459824,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
198,"Zotu700",6,507.142264,2886,0.006328129,0.6,12,1.154700538,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","uncultured proteobacterium"
199,"Zotu704",3,750.85,2316,0.004573912,0.666666667,0,0.917662935,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
200,"Zotu721",2,483,1056,1.81e-07,0,5,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
201,"Zotu73",2,1395,3520,2.36e-05,0,0,-0.229415734,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured",NA,NA
202,"Zotu739",2,0,0,2.19e-62,1,15,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
203,"Zotu750",1,0,0,6.59e-05,0,0,-1.376494403,0,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
204,"Zotu76",3,240.1,674,0.058539125,0,2,-0.210386062,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
205,"Zotu763",1,0,0,1.57e-104,0,22,0,0,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
206,"Zotu77",10,1347,2739,0.00123585,0.111111111,10,3.159015898,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
207,"Zotu79",2,0,0,1.5e-51,1,9,0,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
208,"Zotu8",3,102.6666667,1158,0.049114555,0.666666667,6,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
209,"Zotu80",6,556.1714286,1403,0.345521256,0.533333333,2,1.262316372,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Blastocatella","uncultured Terriglobus sp."
210,"Zotu801",1,0,0,0.000658951,0,12,-1.732050808,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
211,"Zotu813",2,256.7333333,673,1.87e-05,0,5,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
212,"Zotu821",1,0,0,1.23e-09,0,0,-1.376494403,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634"
213,"Zotu831",3,475.6666667,1561,9.85e-05,0,5,0,0.444444444,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
214,"Zotu84",2,0,0,2.99e-06,1,4,-0.356034497,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
215,"Zotu85",4,493.5,1807,0.124561466,0.166666667,2,0.280514749,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
216,"Zotu851",2,0,0,0.000277106,1,10,-0.287183263,0,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
217,"Zotu863",1,0,0,1.85e-83,0,16,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
218,"Zotu873",1,0,0,1.57e-104,0,25,0,0,"Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
219,"Zotu88",2,0,0,0.000482875,1,1,-0.527589344,0,"Rokubacteria","NC10","Rokubacteriales","uncultured soil bacterium",NA,NA
220,"Zotu89",2,8,8,5.89e-56,0,8,0.229415734,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","uncultured soil bacterium"
221,"Zotu9",6,859.75,4468,0.345531101,0.533333333,2,0.771415561,0.277777778,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
222,"Zotu90",10,6503.949251,20137,0.44927689,0.266666667,2,2.244117995,0.34,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
223,"Zotu902",6,507.142264,2886,0.006328129,0.6,12,1.154700538,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
224,"Zotu91",1,0,0,3.93e-71,0,14,-0.577350269,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
225,"Zotu92",1,0,0,1.57e-104,0,31,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
226,"Zotu922",5,833.9952381,3119,0.001676176,0,1,1.582768031,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
227,"Zotu935",3,873.5,2139,9.49e-07,0,0,0.917662935,0,"Gemmatimonadetes","S0134 terrestrial group","uncultured Gemmatimonadales bacterium",NA,NA,NA
228,"Zotu94",4,29,29,7.98e-56,0,8,2.523573073,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
229,"Zotu943",1,0,0,0.000820355,0,2,-1.192187685,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
230,"Zotu945",3,640,2348,0.043612704,0.333333333,6,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
231,"Zotu96",1,0,0,3.26e-08,0,5,-1.17260394,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
232,"Zotu960",3,595.9241979,2371,0.001271369,0.666666667,1,0.175863115,0,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",NA
233,"Zotu962",1,0,0,0.000307,0,1,-1.231041802,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
234,"Zotu963",4,572.8472753,2341,2e-05,0,11,0.688247202,0.375,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
235,"Zotu971",1,0,0,1.19e-09,0,5,-1.17260394,0,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
236,"Zotu972",2,1,1,1.85e-83,0,16,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
237,"Zotu997",1,0,0,1.32e-07,0,5,-1.17260394,0,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA,NA
