"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
426,"Zotu178",1,0,0,3.82e-197,0,324,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Blastocatella","uncultured Terriglobus sp."
427,"Zotu1780",3,5,5,2.37e-119,0,63,1.75,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Polyangiaceae bacterium"
428,"Zotu1781",1,0,0,1.71e-153,0,197,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
429,"Zotu1782",3,2,4,2.08e-53,0.666666667,18,0.363803438,0,"Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Panacagrimonas","uncultured Xanthomonadaceae bacterium"
430,"Zotu1785",2,0,0,1.52e-109,1,129,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
431,"Zotu17865",2,7,9,7.28e-48,0,31,-0.471404521,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
432,"Zotu1787",3,4,6,2.41e-56,0.333333333,101,0.301511345,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
433,"Zotu17894",1,0,0,3.82e-197,0,269,0,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
434,"Zotu179",2,52,239,4.59e-27,0,0,-0.486111273,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
435,"Zotu1790",1,0,0,3.82e-197,0,252,0,0,"Acidobacteria","Subgroup 5","uncultured bacterium 17F9",NA,NA,NA
436,"Zotu17919",1,0,0,1.71e-153,0,188,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Polyangiaceae bacterium"
437,"Zotu1792",1,0,0,3.82e-197,0,228,0,0,"Acidobacteria","Subgroup 25","uncultured soil bacterium",NA,NA,NA
438,"Zotu1793",1,0,0,3.82e-197,0,406,0,0,NA,NA,NA,NA,NA,NA
439,"Zotu1794",3,5,10,2.69e-70,0.666666667,26,0.848874688,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
440,"Zotu1795",2,9,9,2.34e-73,0,20,-0.176776695,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
441,"Zotu18",1,0,0,3.82e-197,0,273,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
442,"Zotu18074",1,0,0,3.82e-197,0,231,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
443,"Zotu1809",4,3,5,1.12e-50,0.5,105,1.016001016,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
444,"Zotu181",1,0,0,3.82e-197,0,397,0,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
445,"Zotu1810",1,0,0,3.82e-197,0,368,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
446,"Zotu1811",3,12,12,3.92e-95,0.333333333,25,1.5,0,"Acidobacteria","Subgroup 17","uncultured bacterium 293",NA,NA,NA
447,"Zotu1814",2,5,6,9.89e-70,0,37,-0.277350098,0,"Actinobacteria","Acidimicrobiia","IMCC26256","uncultured organism",NA,NA
448,"Zotu1816",1,0,0,3.82e-197,0,383,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
449,"Zotu1820",1,0,0,3.82e-197,0,398,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
450,"Zotu1821",1,0,0,1.13e-69,0,2,-1.282744204,0,"Gemmatimonadetes","S0134 terrestrial group","uncultured Gemmatimonadales bacterium",NA,NA,NA
451,"Zotu1825",3,0,0,2.66e-58,1,80,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
452,"Zotu1826",1,0,0,3.82e-197,0,439,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
453,"Zotu1828",1,0,0,4.47e-114,0,51,-0.894427191,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured organism"
454,"Zotu183",1,0,0,1.71e-153,0,217,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
455,"Zotu1830",3,12,36,7.28e-54,0.666666667,13,0.652729912,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
456,"Zotu1831",1,0,0,3.82e-197,0,418,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
457,"Zotu1832",3,18,25,8.04e-65,0,10,0.652729912,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
458,"Zotu1837",4,5,5,2.06e-89,0.166666667,89,1.825741858,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
459,"Zotu1838",1,0,0,3.82e-197,0,414,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
460,"Zotu1839",1,0,0,1.71e-153,0,217,0,0,"Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","uncultured alpha proteobacterium"
461,"Zotu1841",1,0,0,3.82e-197,0,397,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
462,"Zotu1842",1,0,0,5.82e-128,0,118,-0.577350269,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
463,"Zotu18427",1,0,0,1.42e-71,0,4,-1.606438658,0,"Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus",NA
464,"Zotu18441",2,2,2,2.93e-136,0,88,1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
465,"Zotu1846",1,0,0,3.82e-197,0,451,0,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
466,"Zotu18492",1,0,0,1.23e-79,0,47,-0.763762616,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
467,"Zotu185",1,0,0,3.25e-77,0,14,-1.183215957,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
468,"Zotu1854",2,0,0,2.77e-83,1,34,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfuromonadales bacterium",NA,NA
469,"Zotu18579",1,0,0,3.82e-197,0,302,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
470,"Zotu1859",1,0,0,3.82e-197,0,223,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
471,"Zotu186",1,0,0,1.71e-153,0,165,0,0,"Acidobacteria","Acidobacteriia","Subgroup 13","uncultured Solibacterales bacterium",NA,NA
472,"Zotu1861",4,83,98,6.78e-70,0.166666667,2,1.941450687,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
473,"Zotu18624",1,0,0,1.01e-72,0,20,-1.149048519,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
474,"Zotu18638",4,15,35,8.24e-41,0.666666667,8,1.382189481,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
475,"Zotu1864",2,0,0,1.84e-74,1,103,-0.5,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
476,"Zotu18709",1,0,0,5.82e-128,0,69,-1.224744871,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
477,"Zotu1871",2,2,2,2.93e-136,0,86,1,0,"Latescibacteria","uncultured soil bacterium",NA,NA,NA,NA
478,"Zotu1872",2,0.5,1,1.52e-109,0,120,0,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Cephaloticoccus","uncultured Verrucomicrobia bacterium"
479,"Zotu1874",1,0,0,4.94e-13,0,5,-1.144025966,0,"Latescibacteria",NA,NA,NA,NA,NA
480,"Zotu18742",2,1,1,3.41e-153,0,208,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas lutea"
481,"Zotu1876",1,0,0,1e-89,0,6,-1.178511302,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","unidentified marine bacterioplankton"
482,"Zotu1877",2,1,1,3.41e-153,0,195,0,0,"Planctomycetes","OM190",NA,NA,NA,NA
483,"Zotu1878",2,1,1,3.41e-153,0,171,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin7504"
484,"Zotu188",4,15,35,8.24e-41,0.666666667,8,1.382189481,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
485,"Zotu1880",2,6,7,1.44e-74,0,24,-0.377964473,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
486,"Zotu1881",1,0,0,3.82e-197,0,327,0,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
487,"Zotu1884",2,0,0,1.63e-68,1,2,-0.208012574,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
488,"Zotu1885",1,0,0,3.82e-197,0,479,0,0,"Latescibacteria","uncultured soil bacterium",NA,NA,NA,NA
489,"Zotu1887",1,0,0,9.98e-84,0,34,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
490,"Zotu18904",4,1.5,3,3.19e-58,0.5,100,1.224744871,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","Acidobacteria bacterium WWH8"
491,"Zotu1899",1,0,0,3.82e-197,0,224,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)",NA,NA,NA,NA
492,"Zotu19",1,0,0,5.82e-128,0,116,-0.577350269,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
493,"Zotu190",2,1,1,3.41e-153,0,209,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
494,"Zotu1902",1,0,0,3.82e-197,0,425,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
495,"Zotu1903",1,0,0,1.71e-153,0,196,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
496,"Zotu1904",2,6,6,1.37e-87,0,30,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
497,"Zotu19051",2,0,0,2.15e-56,1,101,-0.603022689,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
498,"Zotu1908",2,0,0,4.21e-44,1,12,-0.24913644,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
499,"Zotu19090",1,0,0,3.82e-197,0,489,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
500,"Zotu1912",3,5,10,2.69e-70,0.666666667,26,0.848874688,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
501,"Zotu19138",2,5,6,2.53e-93,0,60,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
502,"Zotu1914",1,0,0,3.82e-197,0,352,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured Catellatospora sp."
503,"Zotu1915",1,0,0,1.71e-153,0,162,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","Clostridium sp. E13"
504,"Zotu1916",4,2.333333333,3,8.5e-37,0.5,79,0.784464541,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
505,"Zotu1923",2,6,6,1.23e-122,0,55,0.707106781,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","uncultured planctomycete",NA
506,"Zotu19241",4,3.5,4,3.37e-72,0.333333333,102,1.568929081,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
507,"Zotu1925",1,0,0,3.82e-197,0,436,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
508,"Zotu19274",2,0,0,3.14e-71,1,4,-0.401609664,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
509,"Zotu1928",3,7,12,2.28e-70,0.333333333,26,0.848874688,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
510,"Zotu19285",3,1.333333333,4,1.57e-47,0.666666667,31,0.23570226,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
511,"Zotu1932",2,4,4,3.1e-96,0,42,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","UTBCD1",NA
512,"Zotu1937",1,0,0,5.47e-123,0,55,-1.414213562,0,"Bacteroidetes","Bacteroidia","Cytophagales",NA,NA,NA
513,"Zotu1940",1,0,0,3.82e-197,0,417,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured candidate division OS-K bacterium",NA,NA
514,"Zotu1945",1,0,0,3.82e-197,0,307,0,0,"Chloroflexi","Dehalococcoidia","S085","uncultured soil bacterium",NA,NA
515,"Zotu19482",2,0,0,1.61e-72,1,20,-0.176776695,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Aridibacter",NA
516,"Zotu1951",1,0,0,7.91e-57,0,98,-1.507556723,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
517,"Zotu1957",3,26,72,2.16e-69,0.666666667,4,0.803219329,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
518,"Zotu19586",1,0,0,3.82e-197,0,348,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
519,"Zotu19596",1,0,0,3.82e-197,0,333,0,0,"Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter sp. LX8"
520,"Zotu196",1,0,0,3.31e-71,0,2,-1.282744204,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured Caldilineales bacterium",NA
521,"Zotu1963",1,0,0,3.82e-197,0,359,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
522,"Zotu1968",4,233,1601,1.24e-10,0.166666667,1,0.267643864,0,"Acidobacteria","Subgroup 6","unidentified",NA,NA,NA
523,"Zotu1969",1,0,0,2.89e-43,0,73,-1.257237114,0,"Chloroflexi","Anaerolineae","uncultured Bellilinea sp.",NA,NA,NA
524,"Zotu197",3,44,92,3.04e-54,0,13,0.652729912,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
525,"Zotu1970",1,0,0,3.82e-197,0,233,0,0,"Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
526,"Zotu1975",1,0,0,3.82e-197,0,382,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
527,"Zotu19792",1,0,0,3.82e-197,0,401,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
528,"Zotu198",2,3,3,1.39e-119,0,64,0.5,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
529,"Zotu1980",3,9,9,1.99e-89,0.333333333,36,1.322875656,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
530,"Zotu1981",1,0,0,3.82e-197,0,353,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
531,"Zotu1987",1,0,0,3.82e-197,0,238,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","Acidobacteria bacterium LWQ13",NA
532,"Zotu1988",1,0,0,1.39e-68,0,9,-1.364120501,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
533,"Zotu1989",1,0,0,1.71e-153,0,205,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora","Catellatospora bangladeshensis"
534,"Zotu199",1,0,0,3.82e-197,0,244,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","bacterium Ellin7529",NA
535,"Zotu1990",4,0,0,6.05e-22,1,61,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
536,"Zotu19906",4,7.5,17,0.160984994,0.5,75,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
537,"Zotu19923",2,4,4,9.85e-123,0,56,0.707106781,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
538,"Zotu1994",1,0,0,3.82e-197,0,253,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
539,"Zotu1996",1,0,0,3.82e-197,0,353,0,0,"Acidobacteria","Subgroup 6","uncultured bacterium DA023",NA,NA,NA
540,"Zotu1997",1,0,0,4.43e-45,0,12,-0.830454799,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WY108",NA
541,"Zotu19986",1,0,0,3.82e-197,0,283,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
542,"Zotu1999",1,0,0,3.82e-197,0,452,0,0,"Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA,NA
543,"Zotu20",1,0,0,3.82e-197,0,298,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
544,"Zotu200",2,23,23,2.44e-89,0,6,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
545,"Zotu2000",2,9,9,7.05e-114,0,43,0.40824829,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
546,"Zotu2002",1,0,0,3.82e-197,0,448,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
547,"Zotu2004",1,0,0,3.82e-197,0,438,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Gaiella sp.",NA
548,"Zotu2007",1,0,0,1.71e-153,0,213,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
549,"Zotu2008",2,0,0,2.47e-78,1,114,-1,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","uncultured Nocardioidaceae bacterium"
550,"Zotu2009",4,196,1188,7.93e-26,0.5,0,1.058006889,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas",NA
551,"Zotu2011",4,21.5,33,2.05e-53,0.166666667,18,1.697749375,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Acidobacteria bacterium 13_2_20CM_56_17"
552,"Zotu2012",1,0,0,3.82e-197,0,231,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
553,"Zotu20151",2,0,0,3.47e-64,1,16,-0.280056017,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
554,"Zotu2016",1,0,0,3.82e-197,0,294,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
555,"Zotu2019",3,16.5,198,3.83e-11,0.333333333,5,0.278276586,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
556,"Zotu2020",3,5,5,1.91e-89,0.333333333,36,1.322875656,0,"Actinobacteria","MB-A2-108","metagenome",NA,NA,NA
557,"Zotu2026",2,12,12,5.08e-87,0,30,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
558,"Zotu2027",1,0,0,3.82e-197,0,378,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
559,"Zotu20297",1,0,0,1.71e-153,0,183,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
560,"Zotu2033",1,0,0,3.82e-197,0,463,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
561,"Zotu2035",4,201,606,3.74e-11,0.166666667,5,0.989427863,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
562,"Zotu2037",2,4,9,8.26e-54,0,18,-0.9701425,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
563,"Zotu2038",2,3,3,1.39e-119,0,62,0.5,0,"Acidobacteria","Subgroup 6","uncultured bacterium 259",NA,NA,NA
564,"Zotu2041",2,1,1,3.41e-153,0,203,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD2101",NA
565,"Zotu2042",4,16,16,4.05e-83,0.166666667,34,2,0,"Chloroflexi","KD4-96","uncultured Longilinea sp.",NA,NA,NA
566,"Zotu2043",1,0,0,5.82e-128,0,117,-0.577350269,0,NA,NA,NA,NA,NA,NA
567,"Zotu2045",4,43,43,1.24e-85,0,17,2.081665999,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
568,"Zotu2047",2,30,30,1.47e-71,0,15,-0.208514414,0,"Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured Litorilinea sp.",NA
569,"Zotu205",1,0,0,3.82e-197,0,342,0,0,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
570,"Zotu2053",1,0,0,3.82e-197,0,400,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
571,"Zotu2057",2,0,0,1.53e-89,1,85,0,0,"Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","bacterium Ellin6523"
572,"Zotu2060",2,0,0,1.25e-73,1,32,-0.40824829,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
573,"Zotu20605",1,0,0,3.82e-197,0,461,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
574,"Zotu20649",1,0,0,3.82e-197,0,379,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
575,"Zotu2065",1,0,0,5.12e-86,0,17,-1.040833,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
576,"Zotu20665",1,0,0,3.82e-197,0,473,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
577,"Zotu2067",1,0,0,3.82e-197,0,267,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
578,"Zotu20693",1,0,0,5.01e-27,0,0,-1.258170355,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea",NA
579,"Zotu2070",1,0,0,3.82e-197,0,323,0,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
580,"Zotu2071",3,166.8,773,3.56e-26,0,0,0.285947808,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Derxia sp.",NA
581,"Zotu20718",1,0,0,3.82e-197,0,334,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
582,"Zotu20724",3,15,20,2.31e-83,0,39,0.948683298,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
583,"Zotu2077",1,0,0,3.82e-197,0,372,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
584,"Zotu2082",2,4,4,9.85e-123,0,56,0.707106781,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
585,"Zotu2083",1,0,0,3.82e-197,0,306,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
586,"Zotu20847",4,16,16,6.48e-64,0.333333333,16,1.260252076,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LX87"
587,"Zotu2088",1,0,0,1.71e-153,0,198,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
588,"Zotu209",3,2,4,2.31e-69,0.666666667,37,0.693375245,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured soil bacterium",NA,NA
589,"Zotu2093",2,4,4,4.65e-105,0,59,0.301511345,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas","unidentified marine bacterioplankton"
590,"Zotu2096",1,0,0,3.82e-197,0,351,0,0,NA,NA,NA,NA,NA,NA
591,"Zotu2097",2,10,10,5.38e-73,0,15,-0.208514414,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
592,"Zotu2099",1,0,0,3.82e-197,0,357,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
593,"Zotu2100",2,3,3,8e-97,0,54,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
594,"Zotu2110",1,0,0,3.82e-197,0,318,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
595,"Zotu2112",2,0,0,1.84e-74,1,110,-0.5,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
596,"Zotu2114",2,3,3,1.16e-127,0,68,0.816496581,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
597,"Zotu212",2,1,1,3.41e-153,0,164,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Tellurimicrobium multivorans"
