"","com_id","name_type","rtmin","mz","C","H","O","HC_ratio","OC_ratio","com_name","rs_ck_1","rs_ck_2","rs_ck_3","rs_ck_4","rs_ck_5","rs_ck_6","rs_ck_7","rs_ck_8","rs_f_1","rs_f_2","rs_f_3","rs_f_4","rs_f_5","rs_f_6","rs_f_7","rs_f_8","rs_f_cd_1","rs_f_cd_2","rs_f_cd_3","rs_f_cd_4","rs_f_cd_5","rs_f_cd_6","rs_f_cd_7","rs_f_cd_8","rs_cd_1","rs_cd_2","rs_cd_3","rs_cd_4","rs_cd_5","rs_cd_6","rs_cd_7","rs_cd_8","hps_ck_1","hps_ck_2","hps_ck_3","hps_ck_4","hps_ck_5","hps_ck_6","hps_ck_7","hps_ck_8","hps_f_1","hps_f_2","hps_f_3","hps_f_4","hps_f_5","hps_f_6","hps_f_7","hps_f_8","hps_f_cd_1","hps_f_cd_2","hps_f_cd_3","hps_f_cd_4","hps_f_cd_5","hps_f_cd_6","hps_f_cd_7","hps_f_cd_8","hps_cd_1","hps_cd_2","hps_cd_3","hps_cd_4","hps_cd_5","hps_cd_6","hps_cd_7","hps_cd_8"
"258","Com_13686_pos","MS1_name",2.409,145.097,6,12,2,2,0.333333333333333,"Adipamide",85430.6637283336,112574.880541534,104249.095947879,130099.986415372,146056.15905139,90714.4080228083,109093.845528654,105710.43222348,96673.6941834829,200994.786139356,73277.7418427989,125284.225758375,94181.8449431216,110149.58754335,109339.653808447,145239.474159187,80314.7567420524,117016.177553594,164202.872924878,77022.5345655152,89706.417190119,69388.7283130629,136712.618524302,117473.045869436,77696.6580121304,79864.9687911762,185476.017711003,69192.4231274579,178317.998592666,62535.475644892,103938.759143959,86521.9444235309,110603.22076716,151844.79244134,114718.815066214,8260110.44081685,113060.547223597,177104.741928849,103745.098712973,144734.853749538,157240.933859157,100836.687312376,151317.33075357,109304.111819673,162599.002452465,100327.08410077,108149.112076543,144590.883877716,170853.61783988,91934.9185621091,112724.732854147,53987.976309196,85296.0858151038,79954.8168408071,88785.0388501667,113186.391072147,72403.7689577735,250201.105678553,494174.238886352,126081.951998324,72366.2338583346,124656.066639798,140866.727219472,70666.0809039866
"259","Com_13694_neg","MS2_name",4.973,325.10477,12,23,8,1.91666666666667,0.666666666666667,"PA (2:0/7:0)",289193.835856,412836.103833,489240.600774,154642.519357,1173595.43474,508676.784463,259872.07767,499233.95009,543854.563547,367544.685176,339065.87189,986615.198115,578582.980187,265962.624765,472734.48307,289725.329314,518236.358251,333834.334045,496123.897587,338692.454705,509911.154821,316985.593724,356215.399395,329243.711106,348992.30462,631653.138266,466351.350712,863416.02161,290056.631799,576612.317944,476229.886521,1419298.02074,215845.021883,253845.426348,195026.892449,191419.872428,1027877.47142,218035.639988,350368.189724,291360.261722,406859.443814,157750.042214,390078.363873,260328.461105,222094.203067,346023.149976,211542.67073,369431.587385,160723.328687,284029.896577,212045.208097,268714.592734,201243.159865,395223.188009,203478.088802,186845.743935,157352.582328,232424.186745,214701.287539,228917.30979,176110.623735,220309.430175,243281.414012,196667.311095
"260","Com_13711_pos","MS1_name",7.192,439.28418,21,43,7,2.04761904761905,0.333333333333333,"Lysopa 18:0",1536808.22899228,1794152.76051505,1444692.62643532,2474993.09494547,1381600.26891186,1252558.99163787,857084.25948563,1375439.51629859,1437135.26856665,1368758.33420097,1327495.03141249,2260986.96333621,1804381.96531274,1796919.40896736,2272710.05819561,1132450.38149401,753872.422327168,1622087.75637533,1616881.35927705,956085.869618171,3984850.3834896,4324903.48927397,1455712.79378256,983582.129184446,1315270.34038238,1012991.89151584,1137986.25855488,1217922.1561297,1624715.60531403,1209464.96150805,1023614.39077446,2817864.81025874,2476215.31067879,1012214.5306286,2717747.57251372,2212033.72104504,1429482.63776472,2435997.02442553,2525603.87207714,2849561.68343281,1367726.74883502,1795891.63388252,1965477.54653799,1443181.11233104,2377031.95072563,1692337.99791767,1937225.52069944,1667992.35619615,2197017.05702573,1429110.11566463,1701441.08525562,1463373.18567158,1788541.74023114,452522.2290076,1197151.61388116,1875516.68264794,1173950.64135081,2288791.59153925,1814361.98337831,2067353.91579256,1596825.10606281,2285980.94501411,1665724.32872522,687384.356633145
"261","Com_1372_pos","MS2_name",5.413,297.09616,12,18,7,1.5,0.583333333333333,"4-acetyl-4-(ethoxycarbonyl)heptanedioic acid",37734098.3037842,42292936.6002305,31744927.0883521,11490893.9216317,90638089.9647403,39818134.8786817,34377540.5291158,37713900.5840306,49032768.6257709,49164115.2556491,34810101.0192568,58107197.259649,69963343.6034953,37766146.963166,45314359.2154456,17155546.6972033,50030922.9149339,24691131.9982092,44293359.9602296,26541113.0230694,52045440.7183907,28461620.432797,35805739.6122437,36676955.9671336,34457030.8537608,39664673.5278571,59522380.3564677,54749827.4517277,29162524.4917808,57739148.5151126,40952339.6122107,71168623.9166729,15380770.606241,9063557.72924874,16730571.7055085,15396615.3873288,36780199.0526806,13767712.2356689,20060977.7558739,19601826.4487986,27379344.9401254,15359580.432581,20249336.8712504,17042211.7897383,17389383.3137792,27176605.6702366,14816850.9278289,26583452.288764,14287483.7407662,9897624.71896687,12994987.8119917,10296548.4154587,13919540.4668634,10819338.4846101,9940405.62479645,17039500.2135281,8150753.00818827,13585860.1096538,14683633.7502127,12197410.1422424,9663656.98664369,12489879.7181154,14967274.2597859,11651553.9306452
"262","Com_13727_neg","MS2_name",8.979,875.45032,47,64,12,1.36170212765957,0.25531914893617,"Rifapentine",123679.744946,131052.648571,117015.925611,157241.869797,152481.88316,129638.360633,119557.954032,110663.661525,146547.989367,198008.293412,1644816.2668,126967.300119,164657.460988,158528.71654,231850.34359,102861.794035,119848.910595,134507.282984,203328.049136,399780.515461,168463.254126,212757.197473,142639.347604,169376.209184,136980.463045,131545.36768,140987.421207,132453.360382,160147.476921,124908.916579,125878.777119,133099.399909,220709.825828,263306.994495,212919.180505,208033.851894,131578.820513,227622.604005,182355.954528,180761.251797,172339.726972,158594.163192,254136.4785,168089.075682,196992.053008,170969.627894,205576.142149,168036.499815,191908.459751,685748.901246,192170.095659,168679.593472,208887.853285,138069.195149,171311.384746,181964.801193,124762.202705,288327.020996,215603.262943,286867.677207,186261.87635,268945.420306,222849.296497,667987.844052
"263","Com_13728_pos","MS1_name",7.118,357.29938,21,40,4,1.9047619047619,0.19047619047619,"Mag (18:1)",2177764.17960365,2392212.98813993,2016733.10760293,3565514.54701588,1896828.73158875,1343495.5271916,1428008.28418192,1431252.26516646,1785282.23172466,1956661.65358537,1803945.5215741,2487938.11183809,2794039.3050727,2604961.6965677,3434317.14819727,3018639.59784418,2467072.80363854,1638774.66935243,2541096.864509,1634318.89777594,1762703.80454903,1947859.83603288,2392225.04339082,2514150.07132653,2406813.27854967,1389296.63817601,2005577.42270527,1528313.63866958,3142152.06129742,1458320.62181796,1988633.90289513,1163834.59424081,5856772.00243651,3922437.42387215,4196109.48057393,6222308.68770874,1402341.17582903,5321594.00863233,3376714.2796428,5458187.17996333,4930212.08353377,2652332.93840461,6137006.567776,3417744.16913156,5072948.96496311,3705841.22814237,5028913.86926395,3758277.72495291,4160271.95647433,2203347.06605114,855265.139702965,2512336.58385877,3310762.93679892,2044979.35216112,1324972.83129122,4545479.3495924,3072070.20414442,3740868.4362838,2964735.56856846,4697102.98929498,5240482.51236381,2535594.77724023,2812549.83859909,2181188.81622967
"264","Com_1380_pos","MS2_name",5.732,407.16888,19,28,8,1.47368421052632,0.421052631578947,"Artesunate",40689934.4860699,54739734.2447831,63814827.617616,10825158.0877395,117404361.991829,49618769.4449506,37769021.7950637,38266517.8189244,62571140.2941958,45254317.5253581,36635900.828666,53191201.5764034,106335161.032047,39298679.5267293,46263410.1035272,21534460.1293817,46751017.0053496,23232051.6369167,51106552.888731,29579378.1772746,55486996.9149396,29968100.3077245,35004835.4445081,48222909.3112037,47822892.9467683,49819353.1396532,62113348.7262863,63938924.4550417,30443487.6516808,55033757.237619,49193708.5143896,70664273.5961499,15637021.4360598,7961770.44236674,17956533.010024,13916867.1338927,53301456.9428709,11647848.4479657,23903049.8238019,20665739.7603315,43298385.1789303,16652386.9465714,22189072.2573739,15709709.6732223,14842429.2947281,26107873.2715432,14631249.0420805,36615735.5923492,14793578.4923209,13733723.8223592,47154965.3166415,13233639.8496155,14301688.9870016,12103829.4360749,14511585.0094643,6757316.54432827,8096387.75187302,12770297.1071427,16010146.2755735,9361424.45640873,8303908.62883321,10616483.1459016,13066387.59321,5873101.30185887
"265","Com_13809_pos","MS2_name",1.772,304.15717,17,21,4,1.23529411764706,0.235294117647059,"Scopolamine",1507756.95623911,1500688.08769544,977166.254200665,1631803.68783929,836720.339513929,1030049.25169624,1971039.0032591,1992710.90354732,991040.703953711,6075359.4599231,655101.821966501,2082945.21062138,689465.513268707,494588.738365627,764745.262365137,2279307.46307247,1639315.70666657,1779623.74654959,1671282.6872507,1549779.51119272,539888.642957389,1231545.51453989,719306.873610965,1364588.2820958,2333458.57116972,922137.249467116,2634045.9068282,1986531.33377853,1930706.73734562,1236873.06488449,1089687.90663228,1529608.31308676,973982.129135795,817870.298460886,1620959.74895582,3016696.30537785,1068433.97556222,3199377.90757636,3255625.23019059,2283573.69778163,862055.903605155,1459652.26025268,1439575.63069487,781616.257842173,1746193.29789364,723575.599231371,1070076.9557245,373363.42605327,2956232.32545867,882317.03851146,1628833.73039568,784676.828023339,992966.676557802,498500.823786996,4039040.75775441,1728086.98438623,2053829.76831526,1259673.51534777,2347463.17338159,2252523.70392663,3518544.98455128,2428595.63876974,2157248.25522134,1997314.74124818
"266","Com_13813_pos","MS1_name",2.131,205.11786,8,16,4,2,0.5,"Val-Ser",903598.155380922,1025923.40680422,970888.236890216,1546377.0976016,760847.358186993,555352.526454865,740158.796687923,532208.094039338,1142723.85621777,2303002.88091246,832621.234618755,959789.660300956,1333170.43454579,1040596.66644245,1236273.62050758,758351.883376854,1653556.20513707,2517177.68753567,2291141.92226003,678050.226698571,1800655.98350007,833288.100863077,1109532.33685513,1430377.15861548,1195837.30054237,399195.849839994,1032592.19716204,344567.738464045,1358118.04179335,554912.286769103,653808.386238098,1721603.83554381,2307454.84534631,1356306.28849416,1500995.53129423,2115701.12341366,1039961.15367361,3592818.58424019,954625.571933351,1444063.70930396,1169840.97877584,3199464.75086355,3151942.40183517,1004749.00933506,2191390.85456266,1714575.50312016,1496406.09188439,1529615.35788475,2130241.05418165,3402131.67402694,5127771.90358581,1333164.80721252,3270734.82961939,1596844.74622248,2436278.86070783,2780074.55253597,2566929.7261022,1293584.15792267,1564813.16317079,1357813.12718337,2256039.61363281,1918518.55604545,1665297.638424,3557227.11357013
"267","Com_1384_neg","MS1_name",5.904,143.10809,8,16,2,2,0.25,"Valproic acid",26641414.8365,26395007.1316,36419528.2573,39106616.7649,8315359.97263,17487870.3628,43264804.2963,41080328.8301,8399802.70898,7662889.48234,8804906.1157,26678079.383,8620966.51418,9497802.64423,29509740.9061,16723067.1654,7560305.8275,3691542.18542,3953888.31661,24814603.6181,3361204.78664,10064225.699,9567599.4374,3060104.44469,15532343.2803,15538984.2608,25919695.2154,10347758.9655,4321159.4207,20288602.9176,12596738.7408,4161319.13372,2802605.2474,6041955.85174,14414151.7155,6643442.13328,3080350.88559,6339055.20148,5584914.49229,5269268.95349,11035122.45,11496605.882,13044805.2038,8959585.67882,10648126.7144,17275232.7768,5175977.11736,21495875.6643,4154401.33379,6416822.88191,13619490.1305,5016354.57847,12613750.7283,8622507.85453,6597844.63446,4516498.73023,12004788.601,4666539.13491,5452524.95679,5872753.2845,5366929.22858,4002426.9825,4985507.60867,9549136.48554
"268","Com_13879_pos","MS2_name",4.762,291.06912,15,9,1,0.6,0.0666666666666667,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine",589050.853335198,467010.42384652,408883.742861707,1380635.36806739,682418.727959929,449739.942005213,557258.038189271,465977.97912757,702469.45406023,899893.30321753,448554.294908984,579103.874993103,821852.43169836,1104680.86313415,2539156.10206875,1136439.41412072,824114.742231773,2320194.69364321,1557494.00905908,702262.468167349,1008736.24180906,1466124.3335683,1051900.39229178,2361828.38018322,1978783.86032841,615177.759615632,865905.882334535,353769.414280433,1289907.82797268,370478.949678487,843821.231543742,415529.727608132,3653444.07720811,1841978.51112366,3589634.14360231,2484732.44472488,766827.787461662,8253893.01756043,2258033.64865225,2684196.1258316,2748651.00071643,4525218.22862161,4065283.16731541,2515564.91662054,4607570.98029847,3751122.16485589,4736674.67270048,1530793.98233963,3409313.09381869,2634639.13780897,3864132.17451787,3076031.93227649,4663857.43297741,448005.021571934,2417466.58667171,2201482.19730427,1607774.40976342,5482629.94492183,6588934.497169,6435998.2108399,4714540.41055522,7128146.02876931,4881469.32491635,1576751.05638934
"269","Com_13899_pos","MS2_name",6.114,357.11963,20,18,3,0.9,0.15,"5-oxo-3-phenyl-5-(2-quinolinylamino)pentanoic acid",193564.165777519,218357.326664841,208316.671079027,178584.50143928,270591.893265102,279524.548068831,209180.173875206,201110.461914548,211523.143052812,322576.332451273,381635.958239848,221571.69390667,248935.681445408,274023.925924559,384056.653736556,270772.528403831,410277.632261909,157153.585912353,284864.343853501,581822.995333343,290793.324768059,1695620.22121827,188721.921022659,187810.162445708,325786.560342464,388918.406803259,205550.195095534,295098.925002207,233988.000504052,320608.122719602,708954.983920297,447995.780646126,160127.537011435,158939.636537898,172491.813958462,154622.034261388,316141.494488609,236621.265673718,298971.343201123,412221.212368302,331736.917490111,493257.033356411,489534.770136618,773073.432894409,342953.187600942,179625.169186072,195057.07850279,327370.827004997,166378.316977064,1783523.81354425,155720.203882156,1747834.80466276,264101.071279777,2001232.98676863,3027249.17577911,611758.893657559,2519571.31720665,272617.280856354,157881.368297471,167845.979887173,682779.27064726,189497.790028966,398768.848837012,1624244.15099978
"270","Com_1390_pos","MS2_name",7.899,227.16345,13,22,3,1.69230769230769,0.230769230769231,"Methyl dihydrojasmonate",29192815.0133259,22184844.6641749,32564007.2475496,27950517.3979793,28747572.2858626,33800861.8208843,25346240.7105619,49982300.3761882,24177993.0296215,16202005.9868409,40377667.5779004,47207563.9425994,20878669.7607085,51514865.2801609,15174208.6637621,88235837.9532927,28392164.7331154,33577847.4658204,9816472.01546969,37074383.491414,8461978.39132154,30185274.1109411,23716959.4371417,30703352.6719598,44236590.327538,53127830.3070202,39037961.6050097,23652928.2940986,22393306.989373,29830917.4529415,51270964.8713614,32185405.1704092,17979214.0294057,13305627.504752,13049236.3213742,18516764.6784325,90591459.3245202,16219091.0662767,24923212.0498997,28437324.884151,17331315.164012,25785491.3453954,9682202.48848883,36790090.1018469,19948774.0399653,28813544.5372071,17138206.355784,24163207.0130013,34107400.3460855,46907106.8931137,10633906.4062244,37049917.4163391,11111503.088983,26032900.6328385,18926927.779181,19322849.6490333,13889404.9360471,15643493.4922629,10629315.4473868,14038760.2528398,19137857.6945652,11500937.8556041,11011400.71732,22459677.5397585
"271","Com_1392_pos","MS2_name",5.214,217.09718,12,12,2,1,0.166666666666667,"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one",104914772.978175,111433029.074598,88632844.5080396,167808266.35063,72470837.8268465,75332563.4951435,85744444.8163138,96309190.2043645,83850774.7893691,62452526.7317976,52141696.9721207,77863431.3578768,51202516.2653697,92144611.4154106,155212781.663044,47029703.3369007,27804341.2334869,97363605.206806,26273654.565224,46010635.3306014,21510795.0292899,31733153.303796,46645675.4045104,48454608.6824832,97199267.3241793,56593487.5192537,99482026.1811504,61238808.0889734,92913245.0026905,64083539.8168523,60930937.4857979,37600367.3207632,171300732.87183,125338581.245639,160504764.913818,163065271.456181,78200405.2219688,169647175.414852,183209506.20017,163516937.771509,107393404.849755,96310940.1908422,144498358.101032,85344232.6104339,153026181.551392,109927426.450521,163144736.897087,117890133.602819,154435621.530506,93985135.5110998,111663680.192598,60760645.5208933,101163803.602469,23442472.2219654,77417232.5380789,135235228.780473,65357595.2943897,111071107.176444,145920010.415687,136438108.988872,123437042.811091,178387827.909674,119300841.59777,57542843.4824053
"272","Com_13924_pos","MS2_name",2.053,379.11951,20,18,2,0.9,0.1,"8-{[(3S)-3-(1H-Benzimidazol-2-yl)-1-pyrrolidinyl]sulfonyl}quinoline",3604749.48836489,2762601.77919054,2439932.36705466,4486640.78575739,1475931.98858854,1961089.25067415,3755230.04329857,3192477.12738134,3719535.51206969,3981607.23331491,2585338.51088783,2329652.83476587,1785014.62883162,3728989.78489014,2265605.01311535,3834588.59468836,1718434.65419287,2495464.23370352,2533309.00818045,3171867.30197007,4822787.68443679,1860355.6390301,2171082.30057228,3424142.31569769,4645947.0876322,2042439.59481581,2310578.16808618,2343152.51403324,3584936.49391936,1717185.45733712,2062901.36802997,1928943.91795765,1860305.40063264,2673445.04355084,3171097.62600815,2811378.64143249,1747322.51320312,4226299.73309744,5068853.85084693,3408334.68941714,2771008.11453496,2931689.82396464,3922462.91439601,2363979.67645814,3515665.08231265,3455856.23816867,2958751.90113088,2913873.39337079,3233312.34901419,2416792.07528572,1469897.59514248,1408167.40013364,2496708.8154003,1941612.03077428,1774135.48437674,2466674.11576147,3244923.52754002,2107281.24091071,4218998.94756159,2791545.91417547,2690744.07176806,3897363.93083375,3110686.38641229,2231608.98716796
"273","Com_1393_pos","MS2_name",6.797,361.19775,21,30,6,1.42857142857143,0.285714285714286,"6 ??-Hydroxycortisol",9314206.40770477,18755659.8326268,13543462.1925873,5826648.90965699,18352426.3541971,11860367.9639371,11352438.3811338,11480034.5138519,9247690.20210719,7545114.08919967,31054928.7807261,4196893.74478581,16162764.8353575,13847964.7081075,10168490.2754513,12559055.3679555,24427777.9958871,7062536.19992042,9085569.16092775,19897974.9457249,15186427.6727742,10378817.737064,10100392.3440658,11099386.200846,49591856.9773177,25815592.5915022,10884240.605909,22557871.9291706,7896853.60800665,11369029.0030617,21867227.3977175,44360938.2598948,7119940.41139321,4557303.96318423,6753969.87260608,6617471.95902668,49811473.8334405,6741243.85365552,6684673.2060617,13347664.1693825,4261450.13985109,9558749.39456337,3851138.67661882,7586819.48352493,16219903.0181228,9497266.70095459,14574327.5564056,8782039.44674001,8635756.10470709,8404275.15372647,5024466.85873001,9877283.14817277,7117920.01919071,50951765.5044343,16785195.7786493,7792235.49590893,5959984.70983675,5882974.09071066,5856299.74747614,5098577.90454834,5376293.8469129,5846865.35230477,6907185.01979907,10639863.0177038
"274","Com_13965_neg","MS2_name",7.466,325.07266,16,14,2,0.875,0.125,"2-[(5-anilino-4-phenyl-4H-1,2,4-triazol-3-yl)thio]acetic acid",223592.82394,249731.311269,247114.152082,212839.12596,244603.951442,192544.297998,209513.815095,179406.476909,224828.011182,299722.250592,209869.680179,281044.066334,271989.489971,257727.875534,240684.518874,221929.209964,191757.560405,207892.630865,286726.875131,217716.01505,321144.049202,275778.802415,429978.582182,272857.034028,206064.654426,210275.640761,222013.925334,202408.477717,267876.95446,191688.729761,263749.012715,196336.240551,350211.510468,434364.315083,401672.17048,259922.068005,209825.186477,328904.874712,525716.274959,243147.096561,285073.972106,209200.784735,303800.98452,293772.419954,248225.460169,258425.522219,276731.931568,205521.231335,321003.096086,221068.91598,224837.810424,247454.252114,260490.738628,205088.228249,257275.200621,236266.540028,202530.688223,4856568.0628,279232.034154,350134.1136,326683.151479,328890.654892,284422.692649,180958.504063
"275","Com_13970_pos","MS2_name",9.569,664.49127,35,70,8,2,0.228571428571429,"PE (15:0/15:0)",1518224.57402348,3364120.82459272,2557270.36222158,4733681.63170571,3835998.03348229,2546219.88794202,1854909.98065774,2373324.38270784,216179.989159846,1515800.43472487,901784.790758281,2285897.71078707,1761922.1069827,2303037.39584006,1243139.35414563,1599788.57685137,1830058.73085388,395193.821453634,932983.358250719,807169.408449376,2703470.37815574,2080513.84975455,1796779.24844683,2746216.42185369,1944946.6908336,734631.961812543,1654256.05019844,2851051.53036415,1321027.62435958,3970672.039722,3621555.88691567,1201146.20364862,6645631.71560861,2578742.44714539,2302357.10111783,1603158.46036905,1517389.96371768,1187094.36298775,2469793.25946299,1464478.79412725,1405325.84203327,1465862.61549264,1649308.98562399,1454803.87933189,1741149.43795906,2032801.79595641,2145702.77733013,1795251.48402227,1275808.21733656,2000687.18714474,994427.060279283,3016620.47431808,1829308.90219889,1216848.93948392,2837015.36939727,4484292.81914358,1434906.76465754,4290514.10389163,3414610.29757212,8971438.40210936,4678527.2728772,5614457.17888008,4973063.03753372,1625879.46488297
"276","Com_14_pos","MS2_name",10.676,310.30978,20,39,1,1.95,0.05,"Oleoyl ethylamide",961264867.555093,574885739.420279,1080992918.65886,197416653.634681,214332941.180037,1143606556.06743,82620322.5442149,619811826.058532,243810215.874595,120971176.448042,1720245657.42764,295470897.386456,230639623.025032,54649131.4224043,547130583.020448,317378762.87659,41107881.7213061,130686107.712996,259430709.561597,2328008126.00786,244714378.56204,2116331668.49563,89924851.978262,167474811.602874,324154172.548707,1270627020.93896,434721290.486518,1858292726.61222,733745522.944471,1897134159.96613,387812690.357574,164151040.128066,49810416.2863331,153826153.393591,177778120.270924,33131062.5255993,577267883.510735,45627512.1811997,222510574.350476,699747217.819999,251387334.81542,385420164.484412,153503519.370443,750900256.116244,257261305.647653,256711946.282341,554597820.361571,385095271.218197,272559798.67368,981313927.879613,895537573.880812,1780814768.74915,1869548344.96063,2038433705.36395,1067477033.00322,953484310.104185,1335015830.58417,1068495223.47522,561700898.684851,158485583.921195,1990483623.13801,611506499.71118,899618528.667918,962183431.675243
"277","Com_1400_neg","MS2_name",7.945,319.22821,20,32,3,1.6,0.15,"20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid",29220587.9215,19168038.6051,21140435.2985,14230010.8387,8313534.81724,16494792.675,11632670.1235,11201404.5427,21465142.8226,20478325.148,26879301.6688,14198179.5436,39573977.9965,23182712.754,25499657.4301,17628410.8833,33978291.8912,23682931.4352,22492094.7874,28570416.3262,24796575.7154,38349535.1914,40370240.8048,25184600.8358,25174816.8514,15926104.7575,17982072.2339,13453356.3265,26231270.6696,15256991.3912,14417939.8015,19577626.5243,18549771.5622,19024659.3777,34876862.8357,17221758.7865,20703862.1875,26481731.885,21268591.3448,11668234.6423,29374514.3868,25714036.997,17656179.0169,14274173.428,32051209.6026,27770147.1694,13717968.9139,14377532.8443,19186049.8276,14054301.7603,22201413.9259,9266743.19427,31166590.5736,8799250.89387,55175662.2052,22058558.7976,21985448.1957,14844954.1772,14215096.292,19332663.8842,25724973.707,22685514.4135,17116603.2283,32216656.6333
"278","Com_14011_neg","MS2_name",9.458,227.20197,14,28,2,2,0.142857142857143,"Lauric acid ethyl ester",1199569.18321,298952.639995,665174.782758,806939.323483,240644.305313,304819.842118,291206.707932,670973.456332,658209.395001,1339897.90753,1406358.34559,276248.480359,458123.807191,1775685.96434,1067028.89254,945596.046716,332158.057106,762710.627123,585560.476405,837632.948231,690167.914858,2222063.2585,593794.169882,1573612.66208,737140.432264,762097.540195,757827.751701,440149.519223,445795.130976,533742.108427,620634.171902,367845.565431,2384313.51699,563848.566635,693132.344165,786709.068617,309260.381629,1154632.97652,480935.289105,642202.545797,539153.741477,532901.750513,1427797.53381,555296.290807,1208274.2424,732393.732862,909136.818263,688963.654222,1914014.74414,802888.320875,976779.346866,652996.300831,1558046.87281,309460.824374,911770.403387,813042.216838,821776.61994,501022.213846,578830.622268,652741.904688,2804169.49002,585445.601883,817286.198166,445636.357528
"279","Com_14017_neg","MS2_name",8.108,663.48267,32,65,6,2.03125,0.1875,"SM (d14:1/13:0)",1265116.28949,1534500.83123,1090636.94159,2438264.38391,1234396.79135,1392869.35675,1261728.35014,1176800.68514,1554569.32836,1664774.43818,849045.226108,915493.028141,990618.677693,1162362.86519,1546550.39029,939572.067805,712275.442056,1039042.86054,1894372.36411,1221328.24311,1436323.95427,1138960.50946,1339431.79575,1269388.52493,1585974.55758,1104764.17662,1209180.62953,1147795.12991,1907137.78135,812694.483689,801914.796088,165864.249224,1931034.75558,2196579.45501,2198134.37349,2306712.81294,620145.867154,1509563.42549,1763010.92359,1792838.76132,2844593.12068,1374242.32428,1337755.27893,1463906.94143,2055353.15072,1617037.57323,2152397.36516,1447164.70274,1634170.16649,1316698.74704,2245687.20361,1309981.67757,1844482.16188,667367.877475,1446604.79609,1867132.9993,966051.550618,2973231.29066,2287664.17132,2148277.64583,2109911.24226,2901570.94111,2050102.2349,804511.130201
"280","Com_14037_pos","MS1_name",8.205,583.4718,18,32,2,1.77777777777778,0.111111111111111,"Linolelaidic Acid (C18:2N6T)",569338.641896743,368423.826139083,405176.262537208,244302.960071875,129358.188503971,443031.712628631,116656.836275515,240585.220949798,127526.6580132,133002.597939057,1744317.13226198,844485.630303186,307020.504452458,310698.908913818,134429.538026748,156148.346309189,718572.259390549,489943.899064663,127883.094235674,1127098.22711248,201338.533322969,1735343.16368136,637766.218726271,166226.398772376,424318.16717421,513659.300811031,560697.328789251,104720.900654624,422911.017923516,476511.952272622,660090.160488832,1160256.4736119,462331.520975486,745865.10469195,190824.87963697,155206.048137893,327493.903505678,474559.832337029,371512.937926142,305770.61956542,3193527.41948176,526591.151974973,111574.693204322,1526514.08423958,160083.203057475,1038536.37577377,187263.922624618,128320.309515732,311646.597901179,849302.732953427,323444.001412629,282176.345865198,727063.507688091,883522.628677878,3914969.19278213,179675.875185972,325647.724572632,112126.095725909,119111.471992316,127520.38016731,697533.220840198,127412.717808931,247495.991579153,971921.17630282
"281","Com_1404_pos","MS2_name",6.122,287.16339,18,22,3,1.22222222222222,0.166666666666667,"16??-Hydroxyestrone",14984390.0243719,19055293.9910241,19449093.4388136,4242291.19801188,23637685.5024709,14918975.4968122,15512296.796475,106705789.548532,15456016.5586333,13065622.62889,14660267.2498348,22114695.5462082,25611364.2284106,15517477.60146,15805584.9937762,6077892.44823617,39372335.1615207,8447872.86195298,8132923.26005231,10438304.1292285,24320518.5212493,10907195.0701468,12490278.9081455,15982306.7139623,14543931.5897399,20147046.5233749,21803395.0912637,16204844.3014638,11938340.297214,16239570.2645275,18761206.5875225,21287905.793838,5670955.53009634,2566466.6612351,5806991.6703785,4207774.14647772,12136504.0907632,3850388.15260696,7697592.32024855,6219970.63928897,7461813.01545524,4159535.77640683,5086915.11817569,4576143.90543476,5423381.99303427,8305429.33098115,14490473.9079197,10020985.7106779,7968772.84532429,4265028.57678438,3164902.86736337,3165854.48276704,5973406.46220443,516165.324129587,10561528.0780198,5346941.80550954,673271.820410495,3103917.5284519,4079078.62029165,6795686.47634273,5334664.1097433,3647909.40378905,3098250.98796867,3747003.97362931
"282","Com_14086_pos","MS2_name",6.791,344.18436,20,25,4,1.25,0.2,"6??-Naltrexol",1429529.05664791,1533924.97660964,1389998.25957538,2046812.61511133,1486506.4333186,1196789.28949196,1395760.32549717,1488172.41543338,1522130.46959489,1537127.98365159,899660.377408252,1208881.74271647,1563431.87190865,1736773.73558319,2020518.61620372,1138191.11438625,1400748.30974742,1407102.63739402,2051794.60047528,888895.973548312,1544729.34328879,1019969.51392825,1480559.83699993,1678182.54832886,1625419.19429986,1098214.26038045,1478179.51418891,998321.939782658,1674099.65897709,1037563.55897653,1167257.19666438,882611.937949156,2415338.72093568,2523831.18653744,2045023.14251669,2279738.47415849,1061067.96623165,2016974.26803326,2170603.66357839,1867271.0432893,1534034.99281601,1528567.36551933,2661685.31994582,1487242.25592292,1789186.60894134,1462242.81449538,2052905.98049293,2042835.46662718,1823075.82559557,1338923.14630844,5043846.91808735,1076232.89222551,3113939.92411586,528280.627293952,1276018.31497661,2378681.64851396,782054.303209519,2185174.55827676,2263047.70346131,2464305.58758342,1870888.29796011,3267779.97773933,2166594.25937917,923495.471475855
